city,sum,lat,lng
"New Baltimore, Michigan",4,42.6811436,-82.7368616
"New Bedford, Massachusetts",8,41.6362152,-70.93420499999999
"New Bern, North Carolina",4634,35.108493,-77.04411429999999
"New Boston, Michigan",2,42.1626843,-83.4027844
"New Braunfels, Texas",2,29.7030024,-98.1244531
"New Brighton, Minnesota",200,45.0655212,-93.2018908
"New Britain, Connecticut",186,41.6612104,-72.7795419
"New Brunswick, New Jersey",56,40.4862157,-74.4518188
"New Caney, Texas",24,30.1550179,-95.21551579999999
"New Carrollton, Maryland",60,38.9657249,-76.88024829999999
"New Castle, Colorado",78,39.5727585,-107.5364443
"New City, New York",6,41.1475954,-73.989306
"New Columbia, Pennsylvania",70,41.0409176,-76.86690800000001
"New Cumberland, Pennsylvania",14,40.2323122,-76.8846956
"New Fairfield, Connecticut",14,41.4660993,-73.48564610000001
"New Freedom, Pennsylvania",10,39.7378811,-76.7013609
"New Hartford, New York",34,43.073403,-75.2876661
"New Haven, Connecticut",4166,41.308274,-72.9278835
"New Holland, Pennsylvania",100,40.1017643,-76.085227
"New Hope, Minnesota",348,45.0380201,-93.3866185
"New Hudson, Michigan",12,42.5149364,-83.6082346
"New Hyde Park, New York",30,40.7351018,-73.6879082
"New Iberia, Louisiana",4,30.0035365,-91.81872849999999
"New Kensington, Pennsylvania",6,40.5697892,-79.7647705
"New London, Connecticut",22,41.3556539,-72.0995209
"New Market, Maryland",2,39.3826031,-77.26942780000002
"New Milford, Connecticut",8,41.5770433,-73.4085463
"New Orleans, Louisiana",486,29.95106579999999,-90.0715323
"New Palestine, Indiana",8,39.7219882,-85.88914710000002
"New Paltz, New York",34,41.7475933,-74.0868095
"New Port News, Virginia",4,37.0870821,-76.4730122
"New Port Richey, Florida",436,28.2441768,-82.7192671
"New Providence, New Jersey",2,40.6984348,-74.4015405
"New Rochelle, New York",18,40.9114882,-73.7823549
"New Smyrna Beach, Delaware",4,29.0564015,-80.9423624
"New Sweden, Maine",6,46.9417181,-68.1206275
"New Windsor, Maryland",130,39.5420455,-77.1080376
"New York, New York",4826,40.7127753,-74.0059728
"Newark, California",650,37.5296593,-122.0402399
"Newark Valley, New York",18,42.2236853,-76.183263
"Newberg, Oregon",8,45.3064628,-122.9469406
"Newburgh, New York",28,41.5034271,-74.0104178
"Newbury Park, California",8,34.1805403,-118.9070887
"Newcastle, Washington",54,47.5377028,-122.1657965
"Newfield, New Jersey",6,39.5465044,-75.0248964
"Newhall, California",22,34.373361,-118.5400404
"Newington, Connecticut",16,41.6972996,-72.7228293
"Newmanstown, Pennsylvania",20,40.3495367,-76.2132824
"Newnan, Georgia",46,33.3806716,-84.79965729999999
"Newport, Florida",42,30.1993709,-84.18072629999999
"Newport Beach, California",34,33.6188829,-117.9298493
"Newport Coast, California",2,33.5973864,-117.8369007
"Newport News, Virginia",2424,37.0870821,-76.4730122
"Newton, Massachusetts",190,42.3370413,-71.20922139999999
"Newton Center, Massachusetts",24,42.3300503,-71.1948255
"Newtonville, Massachusetts",6,42.3467771,-71.2072321
"Newtown, Connecticut",50,41.4141172,-73.3035651
"Niagara Falls, New York",6,43.0962143,-79.0377388
"Niceville, Florida",8,30.5168639,-86.48217199999999
"Nicholasville, Kentucky",20,37.8806341,-84.5729961
"Niles, Illinois",536,42.0189191,-87.80284019999999
"Nine Mile Falls, Washington",32,47.7795103,-117.5515185
"Nipomo, California",6,35.0427547,-120.4759986
"Nixa, Missouri",24,37.0433863,-93.294353
"Noblesville, Indiana",50,40.0455917,-86.0085955
"Noel, Missouri",54,36.5456293,-94.48521699999999
"Nokesville, Virginia",2,38.698729,-77.57971189999999
"Norco, California",10,33.9311257,-117.548661
"Norcross, Georgia",580,33.9412127,-84.2135309
"Norfolk, Nebraska",68,42.03272339999999,-97.41375529999999
"Normal, Illinois",4,40.5142026,-88.9906312
"Norman, Oklahoma",30,35.2225668,-97.4394777
"Norridge, Illinois",32,41.9633641,-87.82728399999999
"Norristown, Pennsylvania",38,40.121497,-75.3399048
"North, California",2,38.8375215,-120.8958242
"North Andover, Massachusetts",2,42.69870239999999,-71.1350575
"North Attleboro, Massachusetts",12,41.9695516,-71.35654389999999
"North Aurora, Illinois",12,41.8061399,-88.3272952
"North Bay Village, Florida",6,25.8462074,-80.1539351
"North Bellmore, New York",4,40.6687125,-73.5270709
"North Bend, Washington",2,47.4956579,-121.7867775
"North Bergen, New Jersey",94,40.8042674,-74.012084
"North Bethesda, Maryland",2,39.0445535,-77.11886779999999
"North Billerica, Massachusetts",2,42.5831997,-71.28486629999999
"North Boston, New York",2,42.6856155,-78.77669709999999
"North Branch, Minnesota",8,45.5102135,-92.99310539999999
"North Brooklyn Park, Minnesota",52,45.0941315,-93.3563405
"North Brunswick, New Jersey",14,40.4525163,-74.4766712
"North Canton, Ohio",52,40.875891,-81.4023356
"North Charleston, South Carolina",16,32.8546197,-79.9748103
"North Chicago, Illinois",4,42.325578,-87.8411818
"North Chili, New York",2,43.0765843,-77.76809519999999
"North Dartmouth, Massachusetts",2,41.640396,-70.9694555
"North Fond Du Lac, Wisconsin",10,43.8113769,-88.4834419
"North Fort Myers, Florida",6,26.6672935,-81.8800861
"North Grafton, Massachusetts",10,42.2356407,-71.69699849999999
"North Haledon, New Jersey",12,40.9550981,-74.1859781
"North Haven, Connecticut",4,41.39091390000001,-72.8595447
"North Highlands, California",2296,38.6857362,-121.3721745
"North Hills, California",136,34.235822,-118.4849365
"North Hollywood, California",382,34.187044,-118.3812562
"North Kansas City, Missouri",46,39.14290810000001,-94.5729781
"North Las Vegas, Nevada",92,36.1988592,-115.1175013
"North Lauderdale, Florida",30,26.217305,-80.2258811
"North Little Rock, Arkansas",8,34.769536,-92.2670941
"North Mankato, Minnesota",58,44.1732996,-94.033845
"North Miami, Florida",86,25.8900949,-80.1867138
"North Miami Beach, Florida",162,25.9331488,-80.1625463
"North Oakdale, Minnesota",16,44.9630216,-92.9649361
"North Olmsted, Ohio",12,41.4156025,-81.9234726
"North Palm Beach, Florida",48,26.8171165,-80.0590804
"North Plymouth, Minnesota",10,45.0105194,-93.4555093
"North Port, Florida",1010,27.044224,-82.2359254
"North Potomac, Maryland",30,39.097769,-77.2347674
"North Providence, Rhode Island",24,41.8535518,-71.46766389999999
"North Reading, Massachusetts",8,42.5750939,-71.0786653
"North Richland Hills, Texas",222,32.8342952,-97.2289029
"North Ridge, California",10,34.2381251,-118.530123
"North Riverside, Illinois",6,41.8428094,-87.8231138
"North Royalton, Ohio",62,41.3136644,-81.7245739
"North Saint Paul, Minnesota",16,45.0124657,-92.9918828
"North Salt Lake, Utah",34,40.8485564,-111.9068824
"North Scituate, Rhode Island",6,41.8326629,-71.5870939
"North Sioux City, South Dakota",6,42.5272168,-96.48308639999999
"North Syracuse, New York",2,43.1347897,-76.1299238
"North Tonawanda, New York",156,43.038668,-78.8642033
"North Valley, California",8,34.1825782,-118.4396756
"North Valley, California",8,34.1633045,-118.3841777
"North Wales, Pennsylvania",6,40.2109404,-75.2782317
"North Wilkesboro, North Carolina",8,36.1584651,-81.1475841
"North Woodmere, New York",10,40.6501036,-73.7240205
"Northampton, Massachusetts",80,42.3250896,-72.64120129999999
"Northborough, Massachusetts",6,42.3195556,-71.6411997
"Northbrook, Illinois",132,42.1275267,-87.82895479999999
"Northfield, Illinois",24,42.09975,-87.7808967
"Northglenn, Colorado",182,39.8961821,-104.9811468
"Northport, New York",2,40.9009313,-73.3431727
"Northridge, California",676,34.2381251,-118.530123
"Northrige, California",2,34.2381251,-118.530123
"Northville, Michigan",24,42.4311464,-83.4832692
"Norton, Ohio",22,41.0292217,-81.63817949999999
"Norwalk, California",64,33.9022367,-118.081733
"Norway, Maine",20,44.2139566,-70.5448096
"Norwich, Connecticut",26,41.5242649,-72.07591049999999
"Norwood, Massachusetts",28,42.19439089999999,-71.19896949999999
"Nottingham, Maryland",58,39.3698263,-76.4548626
"Novato, California",10,38.1074198,-122.5697032
"Novi, Michigan",218,42.48059,-83.4754913
"Nw Salem, Oregon",12,44.9428975,-123.0350963
"Oak Brook, Illinois",10,41.8397865,-87.95355339999999
"Oak Creek, Wisconsin",76,42.8858503,-87.8631362
"Oak Forest, Illinois",8,41.6028116,-87.74393839999999
"Oak Grove, Missouri",14,39.0050073,-94.12939089999999
"Oak Hill, Virginia",4,38.9128711,-77.4086115
"Oak Lawn, Illinois",28,41.719978,-87.7479528
"Oak Park, California",738,34.1791715,-118.7628685
"Oak Ridge, Tennessee",20,36.0103561,-84.26964490000002
"Oakbrook, Illinois",8,41.8397865,-87.95355339999999
"Oakbrook Terrace, Illinois",12,41.8500302,-87.96450770000001
"Oakdale, Minnesota",144,44.9630216,-92.9649361
"Oakland, California",4134,37.8043637,-122.2711137
"Oakland Park, Florida",18,26.1723065,-80.1319893
"Oakley, California",6,37.9974219,-121.7124536
"Oaklyn, New Jersey",70,39.9009465,-75.0846179
"Oakton, Virginia",4,38.8809451,-77.3008172
"Oakwood, Georgia",6,34.227602,-83.8843455
"Ocala, Florida",42,29.1871986,-82.14009229999999
"Ocean Springs, Mississippi",8,30.4113097,-88.8278057
"Ocean Township, New Jersey",14,40.2479729,-74.029843
"Oceanside, California",156,33.1958696,-117.3794834
"Ocoee, Florida",12,28.5691677,-81.5439619
"Oconomowoc, Wisconsin",10,43.1116731,-88.4992659
"Odenton, Maryland",10,39.0839981,-76.7002462
"Odessa, Florida",12,28.1793926,-82.5579537
"Oelwein, Iowa",2,42.6784949,-91.91195859999999
"Ogden, Utah",34,41.223,-111.9738304
"Ogdensburg, New Jersey",2,41.0817636,-74.59238239999999
"Ohio, Ohio",2,40.4172871,-82.90712300000001
"Ohskosh, Wisconsin",12,44.0247062,-88.5426136
"Ojai, California",8,34.4480495,-119.242889
"Okeechobee, Florida",20,27.2439349,-80.82978279999999
"Okemos, Michigan",52,42.722257,-84.4274744
"Oklahoma City, Oklahoma",3288,35.4675602,-97.5164276
"Olathe, Kansas",250,38.8813958,-94.81912849999999
"Old Bridge, New Jersey",38,40.4128551,-74.307282
"Old Hickory, Tennessee",12,36.2574941,-86.6477748
"Oldsmar, Florida",72,28.0341847,-82.6650992
"Olivehurst, California",40,39.0954484,-121.5521858
"Olmsted Falls, Ohio",8,41.375049,-81.9081937
"Olney, Maryland",42,39.1531627,-77.066923
"Olympia, Washington",94,47.0378741,-122.9006951
"Omaha, Nebraska",16188,41.2565369,-95.9345034
"Onalaska, Wisconsin",82,43.8844092,-91.23513930000001
"Oneonta, New York",4,42.4528571,-75.0637746
"Ontario, California",78,34.0633443,-117.6508876
"Ooltewah, Tennessee",26,35.0712154,-85.0817091
"Opa Locka, Florida",18,25.9023168,-80.25032709999999
"Opa-Locka, Florida",416,25.9023168,-80.25032709999999
"Orange, California",118,33.7879139,-117.8531007
"Orange County, California",6,33.7174708,-117.8311428
"Orange Park, Florida",80,30.1660736,-81.706484
"Orangeburg, South Carolina",12,33.4918203,-80.8556476
"Orangevale, California",90,38.6785145,-121.2257818
"Orchard Lake, Michigan",4,42.5894857,-83.3735966
"Oregon City, Oregon",42,45.3363593,-122.6048473
"Orem, Utah",2,40.2968979,-111.6946475
"Orient, Ohio",4,39.8056728,-83.1521693
"Orinda, California",34,37.8771476,-122.1796888
"Orland, California",10,39.7473803,-122.1963748
"Orland Park, Illinois",34,41.6303103,-87.85394250000002
"Orlando, Florida",5642,28.5383355,-81.3792365
"Oro Valley, Arizona",10,32.3909071,-110.966488
"Orono, Maine",8,44.8831125,-68.6719411
"Oroville, California",370,39.5137752,-121.556359
"Orting, Washington",28,47.0978795,-122.2042824
"Ortonville, Michigan",2,42.8522506,-83.4430002
"Osage Beach, Missouri",6,38.1503113,-92.61796210000001
"Osceola, Iowa",4,41.0342618,-93.766759
"Oshkosh, Wisconsin",1664,44.0247062,-88.5426136
"Oswego, Illinois",16,41.6828074,-88.35145960000001
"Otis Orchards, Washington",10,47.69816489999999,-117.086455
"Otisville, New York",2,41.47342680000001,-74.5384933
"Otsego, Minnesota",26,45.2741314,-93.5913501
"Otterville, Missouri",4,38.69974089999999,-93.0021426
"Ottumwa, Iowa",42,41.01602930000001,-92.40830220000001
"Overland Park, Kansas",352,38.9822282,-94.6707917
"Oviedo, Florida",36,28.669997,-81.20812029999999
"Owasso, Oklahoma",20,36.2695388,-95.8547119
"Owatonna, Minnesota",400,44.0855572,-93.2259349
"Owego, New York",10,42.1034075,-76.2621549
"Owensboro, Kentucky",1906,37.7719074,-87.1111676
"Owings Mills, Maryland",72,39.4195499,-76.7802528
"Oxford, North Carolina",12,36.3107004,-78.5908345
"Oxnard, California",80,34.1975048,-119.1770516
"Oxon Hill, Maryland",36,38.80331779999999,-76.98972780000001
"Oyster Bay, New York",10,40.7893778,-73.5358541
"Ozark, Missouri",2,37.0208865,-93.2060163
"Ozone Park, New York",14,40.6794072,-73.8507279
"Pacific, Washington",78,47.2645452,-122.2501201
"Pacific Grove, California",20,36.6177374,-121.9166215
"Pacific Palisades, California",18,34.03563310000001,-118.5155901
"Pacifica, California",20,37.6138253,-122.4869194
"Pacoima, California",22,34.2767691,-118.4104684
"Pacolet, South Carolina",6,34.89901820000001,-81.7617679
"Palatine, Illinois",64,42.1103041,-88.03424000000001
"Palermo, California",26,39.4354432,-121.5380243
"Palisades Park, New Jersey",8,40.8481556,-73.99763899999999
"Palm Bay, Florida",44,28.0344621,-80.5886646
"Palm Beach, Florida",34,26.7056206,-80.0364297
"Palm Beach Gardens, Florida",24,26.8233946,-80.13865469999999
"Palm Coast, Florida",260,29.5844524,-81.20786989999999
"Palm Desert, California",46,33.7222445,-116.3744556
"Palm Harbor, Florida",46,28.0780718,-82.7637127
"Palm Springs, California",1252,33.8302961,-116.5452921
"Palmdale, California",84,34.5794343,-118.1164613
"Palmer, Alaska",28,61.5997222,-149.1127777
"Palmetto Bay, Florida",10,25.6217715,-80.3247748
"Palmyra, New Jersey",82,40.0070565,-75.0282271
"Palo Alto, California",48,37.4418834,-122.1430195
"Palos Heights, Illinois",28,41.6680885,-87.7964416
"Palos Verdes Peninsula, California",4,33.7683844,-118.3492165
"Panama City, Florida",30,30.1588129,-85.6602058
"Panorama City, California",102,34.227617,-118.442425
"Pantego, Texas",2,32.7142988,-97.1564001
"Paoli, Pennsylvania",8,40.0419021,-75.4876445
"Papillion, Nebraska",10,41.1544432,-96.0422378
"Paradise Valley, Arizona",24,33.5311541,-111.9426452
"Paragould, Arkansas",4,36.0584021,-90.4973286
"Paramount, California",2,33.8894598,-118.1597911
"Paramus, New Jersey",6,40.9445428,-74.0754189
"Park City, Utah",16,40.6460622,-111.4979729
"Park Forest, Illinois",22,41.4914236,-87.6744891
"Park Ridge, Illinois",84,42.0111412,-87.84061919999999
"Parker, Colorado",4,39.5186002,-104.7613633
"Parkland, Florida",30,26.3107774,-80.25322489999999
"Parkville, Maryland",52,39.3773292,-76.5396875
"Parlier, California",8,36.6116174,-119.5270734
"Parlin, New Jersey",38,40.4623454,-74.3272286
"Parma, Ohio",724,41.4047742,-81.7229086
"Parma Heights, Ohio",114,41.39005179999999,-81.7595769
"Parsippany, New Jersey",16,40.8652865,-74.41738769999999
"Parthenia, California",2,34.2286469,-118.5249674
"Pasadena, California",340,34.1477849,-118.1445155
"Pascagoula, Mississippi",2,30.3657552,-88.5561272
"Pasco, Washington",476,46.2305049,-119.0922316
"Paso Robles, California",2,35.6368759,-120.6545022
"Passaic, New Jersey",16,40.8567662,-74.1284764
"Patchogue, New York",2,40.7659783,-73.01934299999999
"Paterson, New Jersey",626,40.9167654,-74.17181099999999
"Pawleys Island, South Carolina",2,33.4332236,-79.12143130000001
"Pawtucket, Rhode Island",186,41.878711,-71.38255579999999
"Peabody, Massachusetts",40,42.5278731,-70.9286609
"Peachtree City, Georgia",20,33.3968557,-84.59634319999999
"Peapack, New Jersey",8,40.7151691,-74.6576091
"Pearl City, Hawaii",2,21.3972222,-157.9733333
"Pearl River, Louisiana",14,30.3760264,-89.7483972
"Pearland, Texas",120,29.5635666,-95.2860474
"Pekin, Illinois",10,40.5675388,-89.640658
"Pelham, Alabama",6,33.2856687,-86.8099885
"Pelican Rapids, Minnesota",386,46.57079239999999,-96.08311239999999
"Pembroke Pines, Florida",206,26.007765,-80.2962555
"Penacook, New Hampshire",12,43.280373,-71.6002039
"Penbrook, Pennsylvania",12,40.275367,-76.8480282
"Penfield, New York",78,43.1303407,-77.475551
"Penn Laird, Virginia",38,38.3856818,-78.8025247
"Penngrove, California",14,38.29975,-122.6664251
"Pennsauken, New Jersey",116,39.9562052,-75.058009
"Pennsauken Township, New Jersey",6,39.9562052,-75.058009
"Pennsylvania Furnace, Pennsylvania",10,40.7058962,-78.0036156
"Penryn, California",26,38.8519794,-121.1692868
"Pensacola, Florida",66,30.42130899999999,-87.2169149
"Peoria, Arizona",588,33.5805955,-112.2373779
"Pepper Pike, Ohio",2,41.47838650000001,-81.4637295
"Perkasie, Pennsylvania",6,40.372048,-75.29267600000001
"Perris, California",12,33.7825194,-117.2286478
"Perry, Iowa",62,41.8385964,-94.10717969999999
"Perry Hall, Maryland",10,39.4126073,-76.463574
"Perrysburg, Ohio",10,41.556996,-83.627157
"Perth Amboy, New Jersey",106,40.5067723,-74.2654234
"Petaluma, California",14,38.232417,-122.6366524
"Peterborough, New Hampshire",2,42.8706048,-71.95167459999999
"Pewaukee, Wisconsin",10,43.0542058,-88.21690269999999
"Pewee Valley, Kentucky",6,38.3106248,-85.4874595
"Pflugerville, Texas",240,30.4548451,-97.6222665
"Phenix City, Alabama",8,32.4709761,-85.0007653
"Philadelphia, Pennsylvania",17514,39.9525839,-75.1652215
"Phillipsburg, Kansas",10,39.7561206,-99.32398529999999
"Phoenix, Alaska",47064,33.4859793,-112.1230048
"Phoenixville, Pennsylvania",4,40.1303822,-75.51491279999999
"Pickerington, Ohio",6,39.8842304,-82.7535049
"Pico Rivera, California",32,33.9830688,-118.096735
"Pikesville, Maryland",22,39.3742729,-76.7224727
"Pine Brook, New Jersey",24,40.8674879,-74.3440842
"Pine Hill, New Jersey",4,39.7842813,-74.99211079999999
"Pine Island, Minnesota",6,44.2013537,-92.6462999
"Pinecrest, Florida",8,25.6622835,-80.3070395
"Pinedale, California",24,36.8411529,-119.7961611
"Pinellas Park, Florida",162,27.8428025,-82.6995443
"Pineville, Louisiana",716,31.3224044,-92.4343035
"Piney Flats, Tennessee",10,36.4192723,-82.3048542
"Pingree Grove, Illinois",2,42.06863670000001,-88.41341589999999
"Pinole, California",42,38.0043667,-122.2988587
"Piscataway, New Jersey",16,40.554887,-74.4642861
"Pitman, New Jersey",2,39.732892,-75.1315651
"Pittsboro, North Carolina",2,35.7201463,-79.1772371
"Pittsburg, California",60,38.0279762,-121.8846806
"Pittsburgh, Pennsylvania",10416,40.44062479999999,-79.9958864
"Pittsfield, Massachusetts",8,42.4500845,-73.2453824
"Pittsford, New York",28,43.0789942,-77.5275463
"Placentia, California",20,33.8710729,-117.8627548
"Plainfield, Connecticut",76,41.6764876,-71.91507299999999
"Plainsboro, New Jersey",22,40.3382543,-74.585292
"Plainville, Connecticut",4,41.6757457,-72.86336349999999
"Plainwell, Michigan",6,42.4400357,-85.6489035
"Plano, Texas",876,33.0198431,-96.6988856
"Plant City, Florida",38,28.0186323,-82.1128641
"Plantation, Florida",402,26.1275862,-80.23310359999999
"Plantsville, Connecticut",4,41.5824016,-72.89036449999999
"Playa Del Rey, California",18,33.9564194,-118.4422317
"Pleasant Gap, Pennsylvania",26,40.8681177,-77.7466665
"Pleasant Grove, Utah",2,40.3641184,-111.73854
"Pleasant Hill, California",110,37.9479786,-122.0607963
"Pleasant Ridge, Michigan",4,42.47114699999999,-83.1421482
"Pleasanton, California",16,37.6624312,-121.8746789
"Pleasantville, New Jersey",2,39.3898388,-74.5240422
"Plover, Wisconsin",12,44.4563579,-89.5440069
"Plumas, California",2,39.99268319999999,-120.8039474
"Plumas Lake, California",20,39.0207272,-121.5580176
"Plymouth, Michigan",414,42.3714253,-83.4702132
"Polo, Illinois",14,41.986141,-89.57927819999999
"Pomona, California",228,34.055103,-117.7499909
"Pompano Beach, Florida",108,26.2378597,-80.1247667
"Ponce, Puerto Rico",2,18.0110768,-66.6140616
"Ponte Vedra Beach, Florida",14,30.2400058,-81.3852595
"Pontiac, Michigan",148,42.6389216,-83.29104679999999
"Poolesville, Maryland",12,39.1459392,-77.4169311
"Port Allen, Louisiana",8,30.4474878,-91.20732609999999
"Port Charlotte, Florida",84,26.9761707,-82.09064479999999
"Port Chester, New York",10,41.0017643,-73.66568339999999
"Port Deposit, Maryland",2,39.6048327,-76.11522889999999
"Port Huron, Michigan",2,42.9708634,-82.42491419999999
"Port Lavaca, Texas",42,28.6149968,-96.6260892
"Port Richey, Florida",182,28.2716755,-82.71954509999999
"Port Saint Lucie, Florida",128,27.2730492,-80.3582261
"Port Washington, New York",14,40.8256561,-73.69818579999999
"Portage, Michigan",22,42.2011538,-85.5800022
"Porter, Texas",16,30.1044506,-95.2364276
"Porter Ranch, California",74,34.2822134,-118.5506158
"Porterdale, Georgia",16,33.5751146,-83.8937954
"Porterville, California",2,36.06523,-119.0167679
"Portland, Kentucky",31772,38.2676965,-85.7922905
"Portsmouth, New Hampshire",20,43.0717552,-70.7625532
"Post Falls, Idaho",10,47.7179578,-116.9515856
"Postville, Iowa",22,43.084702,-91.5682015
"Poteet, Texas",4,29.0405241,-98.5680739
"Potomac, Maryland",34,39.0181651,-77.2085914
"Potomac Falls, Virginia",14,39.0066993,-77.4291298
"Pottstown, Pennsylvania",16,40.2453741,-75.6496302
"Poughkeepsie, New York",50,41.7003713,-73.9209701
"Poulsbo, Washington",4,47.735928,-122.6465372
"Poway, California",258,32.9628232,-117.0358646
"Powder Springs, Georgia",26,33.8595491,-84.683824
"Powell, Ohio",28,40.1578402,-83.07518689999999
"Powhatan, Virginia",14,37.5415273,-77.91882389999999
"Prairie Du Chien, Wisconsin",4,43.0516505,-91.1412404
"Prairie View, Illinois",4,42.1991913,-87.9556284
"Prattville, Alabama",8,32.4640245,-86.4596966
"Price, Utah",2,39.5994095,-110.8107148
"Princess Anne, Maryland",2,38.2028993,-75.692427
"Princeton, Florida",22,25.5384417,-80.40894399999999
"Princeton Junction, New Jersey",2,40.3173301,-74.61987909999999
"Princeville, Hawaii",2,22.2236111,-159.4852778
"Prior Lake, Minnesota",68,44.7132969,-93.4227274
"Prospect, Illinois",2,40.3194779,-88.212826
"Prospect Heights, Illinois",20,42.0953049,-87.9375694
"Prospect Park, Pennsylvania",4,39.8878904,-75.3082426
"Providence, Rhode Island",5532,41.8239891,-71.4128343
"Provo, Utah",12,40.2338438,-111.6585337
"Prudenville, Michigan",12,44.2983513,-84.651967
"Pueblo, Colorado",2,38.2544472,-104.6091409
"Pulaski, Tennessee",2,35.1998023,-87.0308412
"Pullman, Washington",22,46.7297771,-117.1817377
"Punta Gorda, Florida",4,26.9297836,-82.0453664
"Putman, Connecticut",2,41.90460119999999,-71.8689917
"Putnam, Connecticut",24,41.90460119999999,-71.8689917
"Puyallup, Washington",72,47.1853785,-122.2928974
"Quaker Hill, Connecticut",2,41.4035625,-72.1122491
"Quarryville, Pennsylvania",6,39.897047,-76.1635655
"Queen Creek, Arizona",54,33.2486638,-111.6342993
"Queens, New York",240,40.7282239,-73.7948516
"Queens Village, New York",10,40.7156628,-73.7419017
"Quincy, Massachusetts",250,42.2528772,-71.0022705
"Racine, Wisconsin",36,42.7261309,-87.78285230000002
"Radcliff, Kentucky",24,37.8403456,-85.9491298
"Radnor, Ohio",6,40.3837512,-83.1497168
"Rahway, New Jersey",22,40.60815909999999,-74.2776468
"Rainelle, West Virginia",2,37.9687279,-80.7670342
"Raleigh, North Carolina",9892,35.7795897,-78.6381787
"Ramona, California",14,33.04136039999999,-116.8792553
"Ramsey, Minnesota",232,45.2611,-93.45
"Rancho, California",12,33.5087683,-117.1289711
"Rancho Cordova, California",3602,38.5890723,-121.302728
"Rancho Cucamonga, California",100,34.10639889999999,-117.5931084
"Rancho Mirage, California",12,33.739744,-116.41279
"Rancho Palos Verdes, California",50,33.7444613,-118.3870173
"Rancho Sant, California",2,33.640171,-117.602832
"Rancho Santa Margarita, California",108,33.640171,-117.602832
"Randallstown, Maryland",30,39.3673278,-76.79525249999999
"Randolph, Massachusetts",44,42.1619739,-71.042551
"Rayne, Louisiana",10,30.234925,-92.26846169999999
"Raynham, Massachusetts",2,41.9487077,-71.0731162
"Raytown, Missouri",20,39.0086171,-94.46356379999999
"Reading, Massachusetts",26,42.5256563,-71.0952891
"Reamstown, Pennsylvania",16,40.2114823,-76.1232796
"Red Oak, Texas",44,32.5332101,-96.8153
"Redford, Michigan",36,42.3944486,-83.2973732
"Redlands, California",44,34.0555693,-117.1825381
"Redmond, Washington",152,47.6739881,-122.121512
"Redondo Beach, California",50,33.8491816,-118.3884078
"Redwood City, California",32,37.48521520000001,-122.2363548
"Redwood Shores, California",2,37.5364134,-122.2455364
"Rego Park, New York",428,40.72557219999999,-73.8624893
"Reidsville, North Carolina",22,36.3548586,-79.6644747
"Reinholds, Pennsylvania",14,40.2670462,-76.1154669
"Reisterstown, Maryland",68,39.4695489,-76.82942129999999
"Reminderville, Ohio",2,41.3458879,-81.3951112
"Reno, Nevada",224,39.5296329,-119.8138027
"Rensselaer, New York",500,42.6425794,-73.742898
"Renton, Washington",2436,47.4796927,-122.2079218
"Republic, Missouri",12,37.1200526,-93.4801942
"Reseda, California",918,34.2011141,-118.5360517
"Reston, Virginia",404,38.9586307,-77.35700279999999
"Revere, Massachusetts",122,42.4084302,-71.0119948
"Rex, Georgia",14,33.5912973,-84.2687012
"Rexford, New York",12,42.85633600000001,-73.8886108
"Reynoldsburg, Ohio",116,39.9547861,-82.81211909999999
"Rialto, California",18,34.1064001,-117.3703235
"Rice, Virginia",4,37.2751533,-78.29138390000001
"Rice Lake, Wisconsin",2,45.5060682,-91.738225
"Richardson, Texas",322,32.9483335,-96.7298519
"Richboro, Pennsylvania",14,40.2151086,-75.0107245
"Richfield, Minnesota",1240,44.8832982,-93.28300209999999
"Richland, Texas",3016,31.9268257,-96.4294257
"Richland Hills, Texas",8,32.8159623,-97.22806949999999
"Richmond, California",7396,37.9357576,-122.3477486
"Richmond Heights, Ohio",42,41.5528288,-81.5101208
"Richmond Hill, New York",92,40.6958108,-73.8272029
"Richville, Minnesota",14,46.5068545,-95.62607059999999
"Ridgefield, Connecticut",6,41.28406349999999,-73.4975412
"Ridgewood, New Jersey",26,40.9792645,-74.11653129999999
"Ridley Park, Pennsylvania",6,39.8812236,-75.32379929999999
"Riley, Michigan",20,42.9290398,-82.79941939999999
"Rincon, Georgia",10,32.2947732,-81.2353612
"Rio Grande City, Texas",2,26.3797874,-98.8203046
"Rio Linda, California",230,38.69101380000001,-121.4485654
"Rio Piedras, Puerto Rico",6,18.3894791,-66.0404057
"Rio Rancho, New Mexico",48,35.2327544,-106.6630437
"Ripon, California",40,37.7394537,-121.1354141
"River Edge, New Jersey",8,40.92870980000001,-74.0398622
"River Grove, Illinois",16,41.9258642,-87.83589429999999
"River Ridge, Louisiana",2,29.9602043,-90.2156316
"Riverbank, California",90,37.7360396,-120.9354895
"Riverdale, California",1944,36.431061,-119.8595833
"Riverdale Park, Maryland",34,38.963444,-76.9316408
"Riverside, California",362,33.9806005,-117.3754942
"Riverton, Utah",4,40.521893,-111.9391023
"Riverview, Florida",20,27.8661364,-82.32648089999999
"Riviera, California",2,38.5668504,-121.356896
"Roanoke, Texas",4868,33.0040126,-97.2258483
"Roanoke Rapids, North Carolina",22,36.4615395,-77.6541464
"Robbinsdale, Minnesota",66,45.032187,-93.3385614
"Robbinsville, New Jersey",12,40.2162036,-74.6195327
"Robertsdale, Alabama",2,30.5538048,-87.7119324
